unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1649134800,2022-04-05 05:00:00,BTC/USD,46782.29,46838.82,46714.43,46732.98,15.07648462,704569.0542167677
1649131200,2022-04-05 04:00:00,BTC/USD,46680.21,46884.45,46629.93,46776.09,16.16790438,756271.3503902741
1649127600,2022-04-05 03:00:00,BTC/USD,46631.76,46777.80,46591.13,46671.39,19.27650900,899661.46937751
1649124000,2022-04-05 02:00:00,BTC/USD,46666.08,46747.82,46566.54,46648.45,13.79698499,643607.9644567654
1649120400,2022-04-05 01:00:00,BTC/USD,46529.15,46696.65,46478.27,46650.00,36.14812643,1686310.0979594998
1649116800,2022-04-05 00:00:00,BTC/USD,46514.43,46658.40,46417.54,46530.56,21.95737994,1021689.1847409663
1649113200,2022-04-04 23:00:00,BTC/USD,46743.49,46891.17,46526.34,46598.20,100.49315067,4682799.933550794
1649109600,2022-04-04 22:00:00,BTC/USD,46497.68,46860.22,46376.87,46692.93,38.09356313,1778700.076679671
1649106000,2022-04-04 21:00:00,BTC/USD,46329.00,46595.36,46195.63,46481.44,93.88462386,4363892.510871159
1649102400,2022-04-04 20:00:00,BTC/USD,45933.78,46381.94,45712.82,46321.40,117.07017729,5422854.510321006
1649098800,2022-04-04 19:00:00,BTC/USD,45544.05,45949.86,45544.05,45941.38,80.48854179,3697754.68402027
1649095200,2022-04-04 18:00:00,BTC/USD,45382.91,45546.85,45124.79,45542.45,93.98073508,4280112.928344145
1649091600,2022-04-04 17:00:00,BTC/USD,45722.43,45767.99,45217.35,45382.91,128.51089172,5832198.232948505
1649088000,2022-04-04 16:00:00,BTC/USD,45595.80,45813.56,45595.05,45722.87,157.84715152,7217224.788819264
1649084400,2022-04-04 15:00:00,BTC/USD,45903.72,45982.34,45564.28,45628.56,160.54018261,7325217.354631341
1649080800,2022-04-04 14:00:00,BTC/USD,46199.79,46365.25,45885.49,45920.44,20.62765940,947231.195818136
1649077200,2022-04-04 13:00:00,BTC/USD,46023.05,46256.14,45884.07,46196.04,66.75759977,3083936.749278911
1649073600,2022-04-04 12:00:00,BTC/USD,46167.69,46274.47,45917.23,46011.31,17.51361505,805824.3712862154
1649070000,2022-04-04 11:00:00,BTC/USD,45998.61,46204.39,45924.62,46165.18,26.94592830,1243963.630236594
1649066400,2022-04-04 10:00:00,BTC/USD,45903.67,46057.90,45801.00,46002.60,67.78567970,3118317.50896722
1649062800,2022-04-04 09:00:00,BTC/USD,46147.00,46147.63,45878.86,45930.43,36.56687498,1679532.2915876415
1649059200,2022-04-04 08:00:00,BTC/USD,46196.56,46282.59,45974.27,46147.47,37.17034469,1715317.3664714342
1649055600,2022-04-04 07:00:00,BTC/USD,46229.90,46247.20,46103.32,46189.39,39.73042327,1835124.0152831054
1649052000,2022-04-04 06:00:00,BTC/USD,46237.33,46305.53,46172.21,46222.49,10.31500027,476784.9968300723
1649048400,2022-04-04 05:00:00,BTC/USD,46098.35,46264.06,46049.64,46257.91,13.68221162,632910.5137189142
1649044800,2022-04-04 04:00:00,BTC/USD,46036.73,46183.50,45853.77,46104.41,11.58833810,534273.4909810211
1649041200,2022-04-04 03:00:00,BTC/USD,46038.98,46184.92,46006.60,46006.60,11.97521876,550939.099403816
1649037600,2022-04-04 02:00:00,BTC/USD,45829.98,46084.03,45773.76,46061.72,12.41887389,572034.6918364909
1649034000,2022-04-04 01:00:00,BTC/USD,45855.02,46070.79,45779.25,45884.08,19.82263416,909543.3316081729
1649030400,2022-04-04 00:00:00,BTC/USD,46414.88,46457.92,45790.24,45878.01,132.83212162,6094073.404003577
1649026800,2022-04-03 23:00:00,BTC/USD,46716.90,46726.20,46290.89,46401.57,108.02880850,5012706.319629345
1649023200,2022-04-03 22:00:00,BTC/USD,46975.46,47458.48,46606.62,46697.09,245.37589516,11458340.260117084
1649019600,2022-04-03 21:00:00,BTC/USD,46384.88,46974.66,46384.58,46974.66,37.02762844,1739360.2565753306
1649016000,2022-04-03 20:00:00,BTC/USD,46440.01,46489.62,46388.77,46403.39,12.28951174,570275.0061807986
1649012400,2022-04-03 19:00:00,BTC/USD,46565.96,46722.05,46408.36,46425.74,12.38200180,574843.5962463319
1649008800,2022-04-03 18:00:00,BTC/USD,46410.83,46790.01,46374.87,46606.03,29.75238963,1386640.763667469
1649005200,2022-04-03 17:00:00,BTC/USD,46343.53,46437.04,46252.44,46390.42,6.19352879,287320.4018501918
1649001600,2022-04-03 16:00:00,BTC/USD,46434.83,46511.75,46237.69,46307.57,126.18960698,5843534.058498838
1648998000,2022-04-03 15:00:00,BTC/USD,46656.79,46728.29,46393.57,46431.34,33.45172823,1553208.5670347281
1648994400,2022-04-03 14:00:00,BTC/USD,46465.84,46612.18,46318.58,46598.92,43.36515463,2020769.3713909995
1648990800,2022-04-03 13:00:00,BTC/USD,46400.00,46661.05,46291.99,46458.54,132.00194672,6132617.721768989
1648987200,2022-04-03 12:00:00,BTC/USD,46259.86,46447.31,46209.90,46392.91,36.70526504,1702864.0575268664
1648983600,2022-04-03 11:00:00,BTC/USD,46200.47,46352.84,46088.65,46268.70,15.85334918,733513.857204666
1648980000,2022-04-03 10:00:00,BTC/USD,46419.44,46419.44,46151.42,46204.23,8.04974503,371932.27080747695
1648976400,2022-04-03 09:00:00,BTC/USD,46307.76,46461.70,46188.66,46380.00,20.28000720,940586.733936
1648972800,2022-04-03 08:00:00,BTC/USD,46437.24,46451.28,46249.05,46296.69,17.09713106,791540.5765741913
1648969200,2022-04-03 07:00:00,BTC/USD,46459.44,46486.45,46315.98,46384.61,13.32160319,617917.3685429059
1648965600,2022-04-03 06:00:00,BTC/USD,46377.92,46582.73,46333.49,46463.23,54.19697708,2518166.611372769
1648962000,2022-04-03 05:00:00,BTC/USD,46384.00,46405.33,46246.24,46368.11,9.14421055,423999.7606455605
1648958400,2022-04-03 04:00:00,BTC/USD,45956.66,46373.08,45956.66,46373.08,25.14292739,1165954.9832906614
1648954800,2022-04-03 03:00:00,BTC/USD,45791.65,45992.87,45735.40,45971.74,5.62422301,258555.31791773738
1648951200,2022-04-03 02:00:00,BTC/USD,45825.18,45967.85,45788.79,45803.19,17.17127495,786499.1690770906
1648947600,2022-04-03 01:00:00,BTC/USD,46084.27,46086.47,45565.64,45885.45,25.66030253,1177434.5287251885
1648944000,2022-04-03 00:00:00,BTC/USD,45820.28,46069.79,45784.74,46069.79,29.32351557,1350928.2043716304
1648940400,2022-04-02 23:00:00,BTC/USD,46124.17,46153.60,45784.74,45820.28,13.80180766,632402.6914873448
1648936800,2022-04-02 22:00:00,BTC/USD,46275.11,46348.56,46077.47,46115.87,12.99873633,599448.0347585571
1648933200,2022-04-02 21:00:00,BTC/USD,46203.99,46335.62,45926.48,46256.42,13.34600958,617338.6244565035
1648929600,2022-04-02 20:00:00,BTC/USD,46150.89,46342.52,46057.84,46185.61,46.19318733,2133460.5346803213
1648926000,2022-04-02 19:00:00,BTC/USD,45857.58,46295.26,45845.46,46173.21,21.42608317,989311.0376858755
1648922400,2022-04-02 18:00:00,BTC/USD,46423.24,46423.24,45650.00,45863.62,108.88636659,4993922.940464456
1648918800,2022-04-02 17:00:00,BTC/USD,46324.98,46510.75,46267.78,46378.87,8.34689799,387119.6967814713
1648915200,2022-04-02 16:00:00,BTC/USD,46317.15,46453.84,46180.00,46335.93,16.87111973,781739.0228308989
1648911600,2022-04-02 15:00:00,BTC/USD,46643.29,46643.29,46175.00,46299.12,39.93758184,1849074.894119981
1648908000,2022-04-02 14:00:00,BTC/USD,46756.95,46822.82,46585.24,46643.78,20.67124309,964184.9150164803
1648904400,2022-04-02 13:00:00,BTC/USD,46741.09,46953.11,46661.89,46756.95,31.59523216,1477296.6903435118
1648900800,2022-04-02 12:00:00,BTC/USD,46567.48,46890.00,46250.00,46748.90,60.10615807,2809896.772998623
1648897200,2022-04-02 11:00:00,BTC/USD,46746.50,46762.48,46572.19,46573.42,24.17729767,1126019.4388499313
1648893600,2022-04-02 10:00:00,BTC/USD,46706.20,46723.77,46557.15,46718.62,8.82522244,412302.21358983277
1648890000,2022-04-02 09:00:00,BTC/USD,46560.04,46747.06,46528.16,46667.85,37.22356107,1737143.5644805995
1648886400,2022-04-02 08:00:00,BTC/USD,46617.08,46617.08,46521.56,46566.97,7.23530844,336926.3910662268
1648882800,2022-04-02 07:00:00,BTC/USD,46646.40,46662.39,46435.22,46613.90,9.25204627,431273.959625153
1648879200,2022-04-02 06:00:00,BTC/USD,46566.76,46666.39,46485.19,46662.89,12.94013265,603823.9864323585
1648875600,2022-04-02 05:00:00,BTC/USD,46546.89,46628.78,46427.57,46570.67,7.02468400,327144.24041827995
1648872000,2022-04-02 04:00:00,BTC/USD,46613.38,46689.06,46509.30,46563.56,11.60972082,540589.9319853191
1648868400,2022-04-02 03:00:00,BTC/USD,46522.76,46613.38,46402.37,46613.38,3.89669897,181638.30983421858
1648864800,2022-04-02 02:00:00,BTC/USD,46793.37,46871.62,46281.87,46566.77,51.51793909,2399024.020478039
1648861200,2022-04-02 01:00:00,BTC/USD,46928.63,47035.86,46518.01,46771.93,69.13618301,3233632.712210909
1648857600,2022-04-02 00:00:00,BTC/USD,46306.38,47218.17,46112.43,46897.96,87.28953210,4093700.984844516
1648854000,2022-04-01 23:00:00,BTC/USD,46363.61,46377.73,46138.88,46307.81,17.10276256,791991.4791035935
1648850400,2022-04-01 22:00:00,BTC/USD,46339.89,46419.54,46182.01,46372.49,20.11056247,932576.8570344503
1648846800,2022-04-01 21:00:00,BTC/USD,46180.80,46453.51,46169.49,46333.93,25.68800075,1190226.0285904475
1648843200,2022-04-01 20:00:00,BTC/USD,46382.07,46410.39,46104.72,46176.39,25.34145590,1170176.950806201
1648839600,2022-04-01 19:00:00,BTC/USD,46339.98,46425.30,46153.37,46397.67,38.57359503,1789724.93291558
1648836000,2022-04-01 18:00:00,BTC/USD,46490.45,46602.36,46272.27,46358.92,44.51388483,2063615.6257231836
1648832400,2022-04-01 17:00:00,BTC/USD,46040.00,46546.40,45916.54,46483.11,51.03075801,2372068.337962211
1648828800,2022-04-01 16:00:00,BTC/USD,46557.14,46601.27,46047.43,46064.66,136.44980643,6285513.940263764
1648825200,2022-04-01 15:00:00,BTC/USD,46119.69,46739.81,46118.64,46541.84,209.78538020,9763797.599607566
1648821600,2022-04-01 14:00:00,BTC/USD,45454.83,46148.78,45454.83,46127.55,193.08632982,8906599.333088541
1648818000,2022-04-01 13:00:00,BTC/USD,45276.50,45631.62,45272.41,45470.49,80.80736576,3674350.516716422
1648814400,2022-04-01 12:00:00,BTC/USD,45094.47,45427.42,44734.52,45279.57,189.67955469,8588608.674154684
1648810800,2022-04-01 11:00:00,BTC/USD,45270.40,45299.86,45044.32,45086.68,45.32025565,2043339.864009742
1648807200,2022-04-01 10:00:00,BTC/USD,45111.54,45260.36,45050.00,45255.17,16.31103735,738158.7681505994
1648803600,2022-04-01 09:00:00,BTC/USD,45175.69,45283.95,45015.56,45121.06,63.73319724,2875709.4166578744
1648800000,2022-04-01 08:00:00,BTC/USD,45041.19,45339.00,45022.30,45151.98,64.56429909,2915205.9412256987
1648796400,2022-04-01 07:00:00,BTC/USD,44840.00,45101.76,44816.34,45018.33,70.26946544,3163413.9841015157
1648792800,2022-04-01 06:00:00,BTC/USD,44671.43,44966.50,44594.96,44824.72,69.13497817,3098956.0386763625
1648789200,2022-04-01 05:00:00,BTC/USD,44669.16,44802.76,44596.72,44666.53,45.18763775,2018374.9771895076
1648785600,2022-04-01 04:00:00,BTC/USD,44587.51,44897.95,44587.51,44669.19,63.06139226,2816901.3125264696
1648782000,2022-04-01 03:00:00,BTC/USD,44392.70,44642.42,44300.00,44625.63,35.13533051,1567936.2592669714
1648778400,2022-04-01 02:00:00,BTC/USD,44954.34,45066.50,44244.00,44408.25,292.56733735,12992403.458873138
1648774800,2022-04-01 01:00:00,BTC/USD,45554.50,45554.50,44901.00,44954.34,115.05813076,5172362.329949498
1648771200,2022-04-01 00:00:00,BTC/USD,45522.53,45662.62,45376.20,45571.59,40.70701055,1855083.1949102744
